spot_source_id,fut_source_id,symbol,ask_spot,bid_futures,spread_pct,ts,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10,fr_r,fr_ft,ob_imbalance_spot,ob_imbalance_fut,ob_vol_spot,ob_vol_fut,ob_skew_spot,ob_skew_fut,bid_wall_spot,ask_wall_fut,spread_l2,spread_l5,ba_spread_spot,ba_spread_fut,fr_r_abs,mins_to_funding,funding_urgency,fr_favorable,spread_mean_5m,spread_mean_15m,spread_std_5m,spread_vel_5m
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127321784,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.304,1.70387e-09,0,7.78444,7.78444,0.00886067,0.000899743
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127322084,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.299,1.70397e-09,0,7.78453,7.78453,0.00881508,0.00088752
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127322385,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.294,1.70407e-09,0,7.78461,7.78461,0.00876987,0.000875586
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127322685,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.289,1.70417e-09,0,7.78469,7.78469,0.00872508,0.000864007
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127322986,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.284,1.70427e-09,0,7.78477,7.78477,0.00868069,0.000852693
6,3,VANRYUSDT,0.00552,0.00595,7.7899,1774127323286,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,27491,0.005512,37417,0.005511,21600,0.00551,21600,0.00552,11600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,-0.315039,0.332203,544674,201935,-0.412856,-0.479872,0,0,117.043,7.7146,-1e-06,-1e-06,5e-05,171.279,1.70437e-09,0,7.78485,7.78485,0.00863674,0.000841707
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127323586,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.274,1.70447e-09,0,7.78463,7.78463,0.00875349,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127323886,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.269,1.70457e-09,0,7.78442,7.78442,0.00886011,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127324191,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.263,1.70467e-09,0,7.78422,7.78422,0.00895757,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127324493,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.258,1.70477e-09,0,7.78402,7.78402,0.0090467,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127324794,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.253,1.70487e-09,0,7.78383,7.78383,0.00912824,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127325094,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.248,1.70497e-09,0,7.78364,7.78364,0.00920286,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127325394,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.243,1.70507e-09,0,7.78346,7.78346,0.00927112,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127325694,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.238,1.70517e-09,0,7.78328,7.78328,0.00933355,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127325994,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.233,1.70527e-09,0,7.78311,7.78311,0.00939062,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127326305,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.228,1.70537e-09,0,7.78294,7.78294,0.00944275,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127326609,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.223,1.70547e-09,0,7.78277,7.78277,0.00949032,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127326910,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.218,1.70557e-09,0,7.78261,7.78261,0.00953368,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127327213,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.213,1.70567e-09,0,7.78246,7.78246,0.00957313,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127327517,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.208,1.70577e-09,0,7.7823,7.7823,0.00960896,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127327819,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.203,1.70587e-09,0,7.78216,7.78216,0.00964143,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127328119,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.198,1.70597e-09,0,7.78201,7.78201,0.00967078,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127328426,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.193,1.70608e-09,0,7.78187,7.78187,0.00969723,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127328731,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.188,1.70618e-09,0,7.78173,7.78173,0.00972097,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127329032,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.183,1.70628e-09,0,7.7816,7.7816,0.00974218,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127329332,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.178,1.70638e-09,0,7.78147,7.78147,0.00976104,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127329632,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.173,1.70648e-09,0,7.78134,7.78134,0.00977771,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127329932,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.168,1.70658e-09,0,7.78121,7.78121,0.00979232,0
6,3,VANRYUSDT,0.005521,0.00595,7.7703,1774127330235,0.005519,12502,0.005518,5843,0.005517,17620,0.005516,15146,0.005515,27416,0.005514,27272,0.005513,21600,0.005512,37417,0.005511,21600,0.00551,21600,0.005521,133415,0.005522,118867,0.005523,11600,0.005524,66915,0.005525,80134,0.005526,25004,0.005527,11600,0.005528,124518,0.005529,168038,0.00553,115354,0.00595,25177,0.005949,14842,0.005948,1682,0.005947,12412,0.005946,9441,0.005945,16818,0.005944,18163,0.005943,29060,0.005942,18163,0.005941,34065,0.005951,25290,0.005952,2611,0.005953,1681,0.005954,17535,0.005955,33491,0.005956,9239,0.005957,8296,0.005958,34420,0.005959,8298,0.00596,25413,5e-05,1774137600000,0.143526,0.332203,574003,201935,-0.702176,-0.479872,0,0,-81.1288,7.69509,-2e-06,-1e-06,5e-05,171.163,1.70668e-09,0,7.78109,7.78109,0.009805,0
